From	Entry	Entry.Name
ENSMUST00000156898	P59999	ARPC4_MOUSE
ENSMUST00000161186	P58281	OPA1_MOUSE
ENSMUST00000179943	Q5U3L0	Q5U3L0_MOUSE
ENSMUST00000164491	B2RVL9	B2RVL9_MOUSE
ENSMUST00000201467	A0A0J9YUT9	A0A0J9YUT9_MOUSE
ENSMUST00000216850	A0A1L1STC8	A0A1L1STC8_MOUSE
ENSMUST00000204431	A0A0N4SV90	A0A0N4SV90_MOUSE
ENSMUST00000203827	A0A0N4SVT8	A0A0N4SVT8_MOUSE
ENSMUST00000202747	Q8BHJ5	TBL1R_MOUSE
ENSMUST00000232055	B7ZNY9	B7ZNY9_MOUSE
ENSMUST00010126065	A0A7N9VS70	A0A7N9VS70_MOUSE
ENSMUST00000200943	A0A0J9YVC9	A0A0J9YVC9_MOUSE
ENSMUST00000204802	Q3TX55	Q3TX55_MOUSE
ENSMUST00000201509	A0A0J9YV90	A0A0J9YV90_MOUSE
ENSMUST00000200785	A0A0J9YUJ0	A0A0J9YUJ0_MOUSE
ENSMUST00000206205	E9QAT7	E9QAT7_MOUSE
ENSMUST00000200793	A0A0J9YUE3	A0A0J9YUE3_MOUSE
ENSMUST00000202356	A0A0J9YUR3	A0A0J9YUR3_MOUSE
ENSMUST00000202599	A0A0J9YU68	A0A0J9YU68_MOUSE
ENSMUST00000202722	A0A0J9YTR2	A0A0J9YTR2_MOUSE
ENSMUST00000214139	E9Q8F6	E9Q8F6_MOUSE
ENSMUST00000201810	A0A0J9YVI4	A0A0J9YVI4_MOUSE
ENSMUST00000202434	Q71H75	Q71H75_MOUSE
ENSMUST00000201295	A0A0J9YUB8	A0A0J9YUB8_MOUSE
ENSMUST00000214098	Q8CI52	ASTRC_MOUSE
ENSMUST00000202957	D3Z2J9	D3Z2J9_MOUSE
ENSMUST00000215253	A0A1L1SUB9	A0A1L1SUB9_MOUSE
ENSMUST00000239562	Q8CIW6	S26A6_MOUSE
ENSMUST00000204881	A0A0N4SUJ7	A0A0N4SUJ7_MOUSE
ENSMUST00010181659	A0A7N9VT24	A0A7N9VT24_MOUSE
ENSMUST00000204232	A0A0N4SWG0	A0A0N4SWG0_MOUSE
ENSMUST00000213636	A0A1L1SUS8	A0A1L1SUS8_MOUSE
ENSMUST00000215395	A0A1L1SRC1	A0A1L1SRC1_MOUSE
ENSMUST00000214275	A0A1L1SS90	A0A1L1SS90_MOUSE
ENSMUST00000223829	A0A286YD24	A0A286YD24_MOUSE
ENSMUST00000201814	A0A0J9YUW0	A0A0J9YUW0_MOUSE
ENSMUST00000225196	Q91YD3	DCP1A_MOUSE
ENSMUST00000225286	A0A286YCN4	A0A286YCN4_MOUSE
ENSMUST00000216281	U5KVR9	U5KVR9_MOUSE
ENSMUST00000213120	A0A1L1SSY1	A0A1L1SSY1_MOUSE
ENSMUST00000223658	A0A286YDC8	A0A286YDC8_MOUSE
ENSMUST00000203578	Q3TX55	Q3TX55_MOUSE
ENSMUST00000217531	A0A1L1SRL5	A0A1L1SRL5_MOUSE
ENSMUST00000202652	A0A0J9YTX5	A0A0J9YTX5_MOUSE
ENSMUST00000203480	A0A0N4SWF9	A0A0N4SWF9_MOUSE
ENSMUST00000200186	A0A0G2JG10	A0A0G2JG10_MOUSE
ENSMUST00000201834	A0A0J9YUZ1	A0A0J9YUZ1_MOUSE
ENSMUST00000201437	A0A0J9YUX1	A0A0J9YUX1_MOUSE
ENSMUST00000231700	Q5Y5T3	ZDH23_MOUSE
ENSMUST00000216400	A0A1L1SRW7	A0A1L1SRW7_MOUSE
ENSMUST00010126033	A0A7N9VSZ7	A0A7N9VSZ7_MOUSE
ENSMUST00000202138	Q61563	Q61563_MOUSE
ENSMUST00000216348	A0A1L1SU53	A0A1L1SU53_MOUSE
ENSMUST00010126732	A0A7P0A159	A0A7P0A159_MOUSE
ENSMUST00000200555	A0A0G2JEP9	A0A0G2JEP9_MOUSE
ENSMUST00000215506	A0A1L1SSU4	A0A1L1SSU4_MOUSE
ENSMUST00010126032	Q9D498	IQCF3_MOUSE
ENSMUST00000202528	A0A0J9YU35	A0A0J9YU35_MOUSE
ENSMUST00000205070	A0A0N4SV52	A0A0N4SV52_MOUSE
ENSMUST00000201958	A0A0J9YV98	A0A0J9YV98_MOUSE
ENSMUST00000202791	A0A0J9YTQ5	A0A0J9YTQ5_MOUSE
ENSMUST00000202182	A0A0J9YU04	A0A0J9YU04_MOUSE
ENSMUST00000213452	A0A1L1SU07	A0A1L1SU07_MOUSE
ENSMUST00010181660	A0A7P0A164	A0A7P0A164_MOUSE
ENSMUST00000005431	Q9Z2I0	LETM1_MOUSE
ENSMUST00000012664	O35690	PHX2B_MOUSE
ENSMUST00000005352	Q9Z319	CORIN_MOUSE
ENSMUST00000005234	O88342	WDR1_MOUSE
ENSMUST00000013693	Q9CZG3	COMD8_MOUSE
ENSMUST00000023156	Q61730	IL1AP_MOUSE
ENSMUST00000029662	E9QNX4	E9QNX4_MOUSE
ENSMUST00000016023	Q0KK56	F184B_MOUSE
ENSMUST00000019439	Q8K304	TM129_MOUSE
ENSMUST00000029624	Q810S1	MCUB_MOUSE
ENSMUST00000026865	Q6ZPI0	JADE1_MOUSE
ENSMUST00000029635	O54865	GCYB1_MOUSE
ENSMUST00000031002	O54782	MA2B2_MOUSE
ENSMUST00000030973	A0A0R4J0B0	A0A0R4J0B0_MOUSE
ENSMUST00000031003	Q8BG02	2ABG_MOUSE
ENSMUST00000030964	P56528	CD38_MOUSE
ENSMUST00000031038	Q9CRD0	OCAD1_MOUSE
ENSMUST00000029814	A0A0R4J092	A0A0R4J092_MOUSE
ENSMUST00000029812	P25799	NFKB1_MOUSE
ENSMUST00000030968	Q9D3X5	PACRL_MOUSE
ENSMUST00000029806	Q9QXT1	DAPP1_MOUSE
ENSMUST00000031103	O70475	UGDH_MOUSE
ENSMUST00000031325	P31955	AREG_MOUSE
ENSMUST00000031040	Q91YL7	PG2IP_MOUSE
ENSMUST00000031121	Q9D6F4	GBRA4_MOUSE
ENSMUST00000038108	Q9CQY9	NDUC1_MOUSE
ENSMUST00000037918	Q9CR67	TMM33_MOUSE
ENSMUST00000038384	E9Q5K9	YTDC1_MOUSE
ENSMUST00000031167	Q8CFI7	RPB2_MOUSE
ENSMUST00000031172	Q01776	GNRHR_MOUSE
ENSMUST00000031082	Q8CBQ5	P4K2B_MOUSE
ENSMUST00000031246	Q61711	SIAL_MOUSE
ENSMUST00000031146	Q9QXK8	NMU_MOUSE
ENSMUST00000031096	Q99N32	KLOTB_MOUSE
ENSMUST00000031229	Q9D394	RUFY3_MOUSE
ENSMUST00000031201	Q9D566	Q9D566_MOUSE
ENSMUST00000031101	A0A0M3HEP3	A0A0M3HEP3_MOUSE
ENSMUST00000031072	Q91W96	APC4_MOUSE
ENSMUST00000031171	A0A0H2UKC0	A0A0H2UKC0_MOUSE
ENSMUST00000034147	Q922H9	ZN330_MOUSE
ENSMUST00000031081	Q8CBQ5	P4K2B_MOUSE
ENSMUST00000034146	P12242	UCP1_MOUSE
ENSMUST00000038188	Q3UH68	LIMC1_MOUSE
ENSMUST00000031122	P50571	GBRB1_MOUSE
ENSMUST00000033920	Q64191	ASPG_MOUSE
ENSMUST00000034145	Q3UYK3	TBCD9_MOUSE
ENSMUST00000039373	Q8C7R4	UBA6_MOUSE
ENSMUST00000048150	Q8CFW7	C2D2A_MOUSE
ENSMUST00000049207	Q921Q3	ALG1_MOUSE
ENSMUST00000075452	Q9D9G3	CHIC2_MOUSE
ENSMUST00000065543	Q91YL7	PG2IP_MOUSE
ENSMUST00000046122	Q9CPY7	AMPL_MOUSE
ENSMUST00000047860	Q9JJG9	NOA1_MOUSE
ENSMUST00000053116	O35310	HS3S1_MOUSE
ENSMUST00000043893	Q60949	TBCD1_MOUSE
ENSMUST00000068563	Q8C178	Q8C178_MOUSE
ENSMUST00000056365	Q8K1G2	LBN_MOUSE
ENSMUST00000066854	Q8BVE8	NSD2_MOUSE
ENSMUST00000068947	Q9EPL9	ACOX3_MOUSE
ENSMUST00000063882	Q8CCA0	DCNL4_MOUSE
ENSMUST00000061299	O70514	FGFP1_MOUSE
ENSMUST00000039744	O70263	LNX1_MOUSE
ENSMUST00000058096	Q8BVE8	NSD2_MOUSE
ENSMUST00000062009	Q9JHC9	ELF2_MOUSE
ENSMUST00000057551	P97440	SLBP_MOUSE
ENSMUST00000071081	Q9CRD0	OCAD1_MOUSE
ENSMUST00000075670	Q3V2L1	Q3V2L1_MOUSE
ENSMUST00000048557	Q924H0	NPFF2_MOUSE
ENSMUST00000074113	G5E8G5	G5E8G5_MOUSE
ENSMUST00000068058	P62069	UBP46_MOUSE
ENSMUST00000050556	E9Q6J5	BD1L1_MOUSE
ENSMUST00000066166	G3X9F5	G3X9F5_MOUSE
ENSMUST00000041892	Q3UGF1	WDR19_MOUSE
ENSMUST00000042755	P02772	FETA_MOUSE
ENSMUST00000055128	Q4VBD2	TAPT1_MOUSE
ENSMUST00000049469	Q5PPR2	Q5PPR2_MOUSE
ENSMUST00000047857	Q8C2S5	FBXL5_MOUSE
ENSMUST00000094787	Q9DBP0	NPT2B_MOUSE
ENSMUST00000076939	E9PVG1	E9PVG1_MOUSE
ENSMUST00000076136	Q80TD3	FNIP2_MOUSE
ENSMUST00000093393	Q3UYK3	TBCD9_MOUSE
ENSMUST00000087264	F8VQG7	F8VQG7_MOUSE
ENSMUST00000076623	E9QP44	E9QP44_MOUSE
ENSMUST00000113179	O89020	AFAM_MOUSE
ENSMUST00000113449	Q8VIG1	REST_MOUSE
ENSMUST00000091144	A0A0B4J1G5	A0A0B4J1G5_MOUSE
ENSMUST00000081964	Q8R1H0	HOP_MOUSE
ENSMUST00000113373	D3Z061	D3Z061_MOUSE
ENSMUST00000094757	Q91WT8	RBM47_MOUSE
ENSMUST00000087465	Q8C2S5	FBXL5_MOUSE
ENSMUST00000108053	Q9JHC9	ELF2_MOUSE
ENSMUST00000112847	Q8C9D4	Q8C9D4_MOUSE
ENSMUST00000106291	P61079	UB2D3_MOUSE
ENSMUST00000087133	Q8R3S6	EXOC1_MOUSE
ENSMUST00000101237	A0A0R4J190	A0A0R4J190_MOUSE
ENSMUST00000101195	Q60949	TBCD1_MOUSE
ENSMUST00000113274	A1E960	ODAM_MOUSE
ENSMUST00000101354	Q8K2W7	Q8K2W7_MOUSE
ENSMUST00000101164	Q3UH68	LIMC1_MOUSE
ENSMUST00000113218	A7E1Z5	A7E1Z5_MOUSE
ENSMUST00000094654	Q6P8H4	Q6P8H4_MOUSE
ENSMUST00000087161	O70263	LNX1_MOUSE
ENSMUST00000100196	Q921Q3	ALG1_MOUSE
ENSMUST00000108051	Q9JHC9	ELF2_MOUSE
ENSMUST00000113372	D3Z6P7	D3Z6P7_MOUSE
ENSMUST00000086854	Q80W80	Q80W80_MOUSE
ENSMUST00000087195	Q9D8W7	OCAD2_MOUSE
ENSMUST00000094700	F8VQ05	F8VQ05_MOUSE
ENSMUST00000087181	Q8C5X2	Q8C5X2_MOUSE
ENSMUST00000113493	Q6P1Y9	Q6P1Y9_MOUSE
ENSMUST00000094756	D3YXZ5	D3YXZ5_MOUSE
ENSMUST00000112848	E9QN59	E9QN59_MOUSE
ENSMUST00000113453	Q8R1H0	HOP_MOUSE
ENSMUST00000107674	Q8BW84	Q8BW84_MOUSE
ENSMUST00000087442	A0A0G2JDH9	A0A0G2JDH9_MOUSE
ENSMUST00000112846	Q3TQZ7	Q3TQZ7_MOUSE
ENSMUST00000107672	Q3TLZ6	Q3TLZ6_MOUSE
ENSMUST00000076316	Q6Y5D8	RHG10_MOUSE
ENSMUST00000080359	Q8VIG1	REST_MOUSE
ENSMUST00000096129	Q61730	IL1AP_MOUSE
ENSMUST00000099106	A2RST1	MGST2_MOUSE
ENSMUST00000087441	G3X9J8	G3X9J8_MOUSE
ENSMUST00000101127	F8VQ05	F8VQ05_MOUSE
ENSMUST00000113216	O88343	S4A4_MOUSE
ENSMUST00000075812	Q8BVE8	NSD2_MOUSE
ENSMUST00000117601	D3Z589	D3Z589_MOUSE
ENSMUST00000113531	E9Q4N3	E9Q4N3_MOUSE
ENSMUST00000152057	D3YZM3	D3YZM3_MOUSE
ENSMUST00000152408	A0A0J9YUP8	A0A0J9YUP8_MOUSE
ENSMUST00000131526	A0A0G2JEK1	A0A0G2JEK1_MOUSE
ENSMUST00000152631	F6SDM9	F6SDM9_MOUSE
ENSMUST00000118833	D3Z7D6	D3Z7D6_MOUSE
ENSMUST00000113726	Q91WT8	RBM47_MOUSE
ENSMUST00000127184	D3YV55	D3YV55_MOUSE
ENSMUST00000145016	D3YVJ5	D3YVJ5_MOUSE
ENSMUST00000113724	Q91WT8	RBM47_MOUSE
ENSMUST00000140084	F7AT68	F7AT68_MOUSE
ENSMUST00000134092	D6RHK6	D6RHK6_MOUSE
ENSMUST00000121690	E9Q6Q0	E9Q6Q0_MOUSE
ENSMUST00000142407	P61087	UBE2K_MOUSE
ENSMUST00000142080	F6S6G6	F6S6G6_MOUSE
ENSMUST00000119523	D3Z584	D3Z584_MOUSE
ENSMUST00000114236	Q3SXA6	Q3SXA6_MOUSE
ENSMUST00000117396	E9PWG6	E9PWG6_MOUSE
ENSMUST00000125866	F6YZ61	F6YZ61_MOUSE
ENSMUST00000144574	D6RDT6	D6RDT6_MOUSE
ENSMUST00000151081	D3Z1S0	D3Z1S0_MOUSE
ENSMUST00000121872	Q8BVD7	C1QT7_MOUSE
ENSMUST00000117388	O70263	LNX1_MOUSE
ENSMUST00000156363	D6RG95	D6RG95_MOUSE
ENSMUST00000122812	A0A0J9YUH0	A0A0J9YUH0_MOUSE
ENSMUST00000153543	E9Q4N3	E9Q4N3_MOUSE
ENSMUST00000137142	D3YUR4	D3YUR4_MOUSE
ENSMUST00000129757	A1E960	ODAM_MOUSE
ENSMUST00000127396	D6RHN7	D6RHN7_MOUSE
ENSMUST00000147348	F6QUA9	F6QUA9_MOUSE
ENSMUST00000133137	D6RJL1	D6RJL1_MOUSE
ENSMUST00000113558	B7ZMU0	B7ZMU0_MOUSE
ENSMUST00000122961	D6RI54	D6RI54_MOUSE
ENSMUST00000145645	D3Z4A7	D3Z4A7_MOUSE
ENSMUST00000153903	F6Q1V8	F6Q1V8_MOUSE
ENSMUST00000147893	F6Z025	F6Z025_MOUSE
ENSMUST00000128869	A0A0G2JG69	A0A0G2JG69_MOUSE
ENSMUST00000141553	F7A063	F7A063_MOUSE
ENSMUST00000146340	F6SD17	F6SD17_MOUSE
ENSMUST00000139518	A0A0J9YV40	A0A0J9YV40_MOUSE
ENSMUST00000156238	E9Q8N8	E9Q8N8_MOUSE
ENSMUST00000156481	Q920D3	MED28_MOUSE
ENSMUST00000136613	Q3TEK6	Q3TEK6_MOUSE
ENSMUST00000114238	E9Q296	E9Q296_MOUSE
ENSMUST00000136268	D3Z7G2	D3Z7G2_MOUSE
ENSMUST00000133154	D3YUC5	D3YUC5_MOUSE
ENSMUST00000124711	F6TMZ3	F6TMZ3_MOUSE
ENSMUST00000134303	D3Z7G8	D3Z7G8_MOUSE
ENSMUST00000117525	O70263	LNX1_MOUSE
ENSMUST00000121370	Q60949	TBCD1_MOUSE
ENSMUST00000153506	D6RIL8	D6RIL8_MOUSE
ENSMUST00000155880	D3Z229	D3Z229_MOUSE
ENSMUST00000113676	F8WHL1	F8WHL1_MOUSE
ENSMUST00000118242	D3YU22	D3YU22_MOUSE
ENSMUST00000141902	F6W6I1	F6W6I1_MOUSE
ENSMUST00000119854	D3YU59	D3YU59_MOUSE
ENSMUST00000132668	F6Z9G5	F6Z9G5_MOUSE
ENSMUST00000114047	Q8C2S5	FBXL5_MOUSE
ENSMUST00000128740	O89020	AFAM_MOUSE
ENSMUST00000114397	D3Z3E4	D3Z3E4_MOUSE
ENSMUST00000124610	F7BZC4	F7BZC4_MOUSE
ENSMUST00000130228	D6RHT2	D6RHT2_MOUSE
ENSMUST00000120827	Q8R1H0	HOP_MOUSE
ENSMUST00000127348	Q99JT1	GATB_MOUSE
ENSMUST00000131263	D3YXP9	D3YXP9_MOUSE
ENSMUST00000144558	D3YZZ1	D3YZZ1_MOUSE
ENSMUST00000119154	D3YVU0	D3YVU0_MOUSE
ENSMUST00000137191	D3Z3E0	D3Z3E0_MOUSE
ENSMUST00000144713	D3Z7I7	D3Z7I7_MOUSE
ENSMUST00000117944	O35310	HS3S1_MOUSE
ENSMUST00000141573	A0A0G2JEJ8	A0A0G2JEJ8_MOUSE
ENSMUST00000134521	G3UVW9	G3UVW9_MOUSE
ENSMUST00000139845	D3Z3E0	D3Z3E0_MOUSE
ENSMUST00000126976	A0A0G2JG11	A0A0G2JG11_MOUSE
ENSMUST00000114237	Q9EPL9	ACOX3_MOUSE
ENSMUST00000119339	E9Q5K9	YTDC1_MOUSE
ENSMUST00000113604	P42682	TXK_MOUSE
ENSMUST00000119756	E9Q6L4	E9Q6L4_MOUSE
ENSMUST00000122026	Q99M04	LIAS_MOUSE
ENSMUST00000156125	D3Z2N6	D3Z2N6_MOUSE
ENSMUST00000132991	F6X3N8	F6X3N8_MOUSE
ENSMUST00000133069	A0A0G2JGL2	A0A0G2JGL2_MOUSE
ENSMUST00000120498	E9Q5K9	YTDC1_MOUSE
ENSMUST00000148451	A0A0J9YTQ9	A0A0J9YTQ9_MOUSE
ENSMUST00000130041	O88343	S4A4_MOUSE
ENSMUST00000153174	F6W1Y9	F6W1Y9_MOUSE
ENSMUST00000131610	D6RGR1	D6RGR1_MOUSE
ENSMUST00000119579	D3YWT4	D3YWT4_MOUSE
ENSMUST00000148750	O88343	S4A4_MOUSE
ENSMUST00000150682	A0A0G2JGY2	A0A0G2JGY2_MOUSE
ENSMUST00000114399	D3Z3E0	D3Z3E0_MOUSE
ENSMUST00000121736	Q8C2S5	FBXL5_MOUSE
ENSMUST00000141416	F6Y765	F6Y765_MOUSE
ENSMUST00000196591	A0A0G2JGZ3	A0A0G2JGZ3_MOUSE
ENSMUST00000202601	F8WIC2	F8WIC2_MOUSE
ENSMUST00000201505	A0A0J9YTV7	A0A0J9YTV7_MOUSE
ENSMUST00000210256	A0A1B0GRW8	A0A1B0GRW8_MOUSE
ENSMUST00000201984	A0A0J9YU07	A0A0J9YU07_MOUSE
ENSMUST00000202266	Q3TAW3	Q3TAW3_MOUSE
ENSMUST00000199767	A0A0G2JH18	A0A0G2JH18_MOUSE
ENSMUST00000197859	P61079	UB2D3_MOUSE
ENSMUST00000168345	O88653	LTOR3_MOUSE
ENSMUST00000198435	Q9JM90	STAP1_MOUSE
ENSMUST00000202679	Q3V3R8	Q3V3R8_MOUSE
ENSMUST00000200935	Q9CRD0	OCAD1_MOUSE
ENSMUST00000191952	Q6ZPI0	JADE1_MOUSE
ENSMUST00000212402	A0A1D5RLN9	A0A1D5RLN9_MOUSE
ENSMUST00000198748	Q05CK8	Q05CK8_MOUSE
ENSMUST00000201489	F8VQG7	F8VQG7_MOUSE
ENSMUST00000196241	A0A0G2JEX2	A0A0G2JEX2_MOUSE
ENSMUST00000174171	G3UY13	G3UY13_MOUSE
ENSMUST00000184677	V9GXK9	V9GXK9_MOUSE
ENSMUST00000201615	A0A0J9YUP5	A0A0J9YUP5_MOUSE
ENSMUST00000169534	B2RQ20	B2RQ20_MOUSE
ENSMUST00000198946	A0A0G2JE66	A0A0G2JE66_MOUSE
ENSMUST00000172732	A0A0N5E9G7	A0A0N5E9G7_MOUSE
ENSMUST00000171543	Q8R056	Q8R056_MOUSE
ENSMUST00000211424	B7ZNK6	B7ZNK6_MOUSE
ENSMUST00000200849	A0A0J9YVH4	A0A0J9YVH4_MOUSE
ENSMUST00000198138	A0A0G2JDR1	A0A0G2JDR1_MOUSE
ENSMUST00000199481	O70514	FGFP1_MOUSE
ENSMUST00000201979	A0A0J9YV78	A0A0J9YV78_MOUSE
ENSMUST00000199894	O70514	FGFP1_MOUSE
ENSMUST00000162372	Q5IRJ6	ZNT9_MOUSE
ENSMUST00000164430	P25799	NFKB1_MOUSE
ENSMUST00000162074	E0CYW6	E0CYW6_MOUSE
ENSMUST00000239214	A0A668KM61	A0A668KM61_MOUSE
ENSMUST00000238785	A0A571BG24	A0A571BG24_MOUSE
ENSMUST00000198534	A0A0G2JEM7	A0A0G2JEM7_MOUSE
ENSMUST00000201556	A0A0J9YUK7	A0A0J9YUK7_MOUSE
ENSMUST00000201266	A0A0J9YUI1	A0A0J9YUI1_MOUSE
ENSMUST00000199967	A0A0G2JGS8	A0A0G2JGS8_MOUSE
ENSMUST00000193597	Q80YP4	Q80YP4_MOUSE
ENSMUST00000203596	A0A0N4SVN6	A0A0N4SVN6_MOUSE
ENSMUST00000184550	V9GX90	V9GX90_MOUSE
ENSMUST00000174251	Q8C741	Q8C741_MOUSE
ENSMUST00000200384	A0A0G2JE81	A0A0G2JE81_MOUSE
ENSMUST00000203554	A0A0N4SUU5	A0A0N4SUU5_MOUSE
ENSMUST00000210922	Q6Y5D8	RHG10_MOUSE
ENSMUST00000201260	A0A0J9YU05	A0A0J9YU05_MOUSE
ENSMUST00000197134	A0A0G2JGL0	A0A0G2JGL0_MOUSE
ENSMUST00000238265	A0A571BE55	A0A571BE55_MOUSE
ENSMUST00000198685	A0A0G2JE32	A0A0G2JE32_MOUSE
ENSMUST00000199055	A0A0G2JE06	A0A0G2JE06_MOUSE
ENSMUST00000193279	Q9CQY9	NDUC1_MOUSE
ENSMUST00000198955	E9QNX4	E9QNX4_MOUSE
ENSMUST00000201292	Q3V3R8	Q3V3R8_MOUSE
ENSMUST00000161590	E0CZ62	E0CZ62_MOUSE
ENSMUST00000199312	Q9D394	RUFY3_MOUSE
ENSMUST00000167460	Q9Z319	CORIN_MOUSE
ENSMUST00000204965	G3X8Z6	G3X8Z6_MOUSE
ENSMUST00000211462	A0A1B0GSJ0	A0A1B0GSJ0_MOUSE
ENSMUST00000201739	A0A0J9YTV6	A0A0J9YTV6_MOUSE
ENSMUST00000196378	A0A0G2JDS7	A0A0G2JDS7_MOUSE
ENSMUST00000199270	A0A0G2JG72	A0A0G2JG72_MOUSE
ENSMUST00000167950	Q91WT8	RBM47_MOUSE
ENSMUST00000196178	A0A0G2JG30	A0A0G2JG30_MOUSE
ENSMUST00000161369	Q9CR67	TMM33_MOUSE
ENSMUST00000201156	A0A0J9YUU0	A0A0J9YUU0_MOUSE
ENSMUST00000196469	A0A0G2JGK6	A0A0G2JGK6_MOUSE
ENSMUST00000175766	H3BLR7	H3BLR7_MOUSE
ENSMUST00000238993	A0A5F8MPN3	A0A5F8MPN3_MOUSE
ENSMUST00000194181	A0A0A6YWS2	A0A0A6YWS2_MOUSE
ENSMUST00000165536	Q60980	KLF3_MOUSE
ENSMUST00000200775	Q91WT8	RBM47_MOUSE
ENSMUST00000202082	Q3V3R8	Q3V3R8_MOUSE
ENSMUST00000205084	S4W6E2	S4W6E2_MOUSE
ENSMUST00000170711	Q6ZPI0	JADE1_MOUSE
ENSMUST00000162543	Q9CZM3	Q9CZM3_MOUSE
ENSMUST00000199613	P61079	UB2D3_MOUSE
ENSMUST00000197706	A0A0G2JE50	A0A0G2JE50_MOUSE
ENSMUST00000198207	A0A0G2JF77	A0A0G2JF77_MOUSE
ENSMUST00000200946	A0A0J9YUR9	A0A0J9YUR9_MOUSE
ENSMUST00000200827	A0A0J9YV52	A0A0J9YV52_MOUSE
ENSMUST00000162166	E0CY00	E0CY00_MOUSE
ENSMUST00000156983	A0A0A6YWF3	A0A0A6YWF3_MOUSE
ENSMUST00000202770	A0A0J9YVB0	A0A0J9YVB0_MOUSE
ENSMUST00000165909	Q8CDK8	Q8CDK8_MOUSE
ENSMUST00000202250	Q9CRD0	OCAD1_MOUSE
ENSMUST00000197064	O88653	LTOR3_MOUSE
ENSMUST00000159584	Q6P5U7	NWD2_MOUSE
ENSMUST00000212375	A0A1D5RMN0	A0A1D5RMN0_MOUSE
ENSMUST00000198464	P42682	TXK_MOUSE
ENSMUST00000202521	A0A0J9YU90	A0A0J9YU90_MOUSE
ENSMUST00000202806	A0A0J9YU33	A0A0J9YU33_MOUSE
ENSMUST00000200693	A0A0J9YU60	A0A0J9YU60_MOUSE
ENSMUST00000166033	P61079	UB2D3_MOUSE
ENSMUST00000174202	Q61730	IL1AP_MOUSE
ENSMUST00000166294	E9Q6I2	E9Q6I2_MOUSE
ENSMUST00000202525	A0A0J9YUM7	A0A0J9YUM7_MOUSE
ENSMUST00000162757	A0A0G2JGP2	A0A0G2JGP2_MOUSE
ENSMUST00000159470	E0CXD0	E0CXD0_MOUSE
ENSMUST00000173136	G3XA78	G3XA78_MOUSE
ENSMUST00000201908	A0A0J9YU56	A0A0J9YU56_MOUSE
ENSMUST00000183338	V9GXW8	V9GXW8_MOUSE
ENSMUST00000197313	A0A0G2JG94	A0A0G2JG94_MOUSE
ENSMUST00000192451	A0A0A6YXU2	A0A0A6YXU2_MOUSE
ENSMUST00000168086	Q6ZPI0	JADE1_MOUSE
ENSMUST00000170523	E9QAX5	E9QAX5_MOUSE
ENSMUST00000238446	A0A5F8MP75	A0A5F8MP75_MOUSE
ENSMUST00000166409	Q60980	KLF3_MOUSE
ENSMUST00000200821	A0A0J9YUI7	A0A0J9YUI7_MOUSE
ENSMUST00000156806	D3Z664	D3Z664_MOUSE
ENSMUST00000202697	A0A0J9YTS1	A0A0J9YTS1_MOUSE
ENSMUST00000200734	A0A0J9YV89	A0A0J9YV89_MOUSE
ENSMUST00000195432	A0A0A6YY68	A0A0A6YY68_MOUSE
ENSMUST00000197994	A0A0G2JF83	A0A0G2JF83_MOUSE
ENSMUST00000163764	Q6ZPI0	JADE1_MOUSE
ENSMUST00000202237	A0A0J9YUB6	A0A0J9YUB6_MOUSE
ENSMUST00000200852	D3Z113	D3Z113_MOUSE
ENSMUST00000160352	A0A0R4J1Z3	A0A0R4J1Z3_MOUSE
ENSMUST00000200566	A0A0G2JE33	A0A0G2JE33_MOUSE
ENSMUST00000166823	Q9CRD0	OCAD1_MOUSE
ENSMUST00000202381	A0A0J9YUH4	A0A0J9YUH4_MOUSE
ENSMUST00000197266	A0A0G2JG34	A0A0G2JG34_MOUSE
ENSMUST00000200776	A0A0J9YU34	A0A0J9YU34_MOUSE
ENSMUST00000197817	A0A0G2JGQ3	A0A0G2JGQ3_MOUSE
ENSMUST00000159554	A0A0A6YWX7	A0A0A6YWX7_MOUSE
ENSMUST00000183463	Q80UM8	Q80UM8_MOUSE
ENSMUST00000161233	E0CXY5	E0CXY5_MOUSE
ENSMUST00000161306	Q5S248	TM11E_MOUSE
ENSMUST00000177946	Q8CDK8	Q8CDK8_MOUSE
ENSMUST00000176974	H3BLB2	H3BLB2_MOUSE
ENSMUST00000200374	A0A0G2JFF7	A0A0G2JFF7_MOUSE
ENSMUST00000163748	Q9JHC9	ELF2_MOUSE
ENSMUST00000202908	E9Q6J5	BD1L1_MOUSE
ENSMUST00000197879	A0A0G2JDH4	A0A0G2JDH4_MOUSE
ENSMUST00000197539	P61079	UB2D3_MOUSE
ENSMUST00000202012	A0A0J9YU93	A0A0J9YU93_MOUSE
ENSMUST00000159720	F6V0L2	F6V0L2_MOUSE
ENSMUST00000196950	Q9D3X5	PACRL_MOUSE
ENSMUST00000202700	D3Z5E3	D3Z5E3_MOUSE
ENSMUST00000203581	G3UWX1	G3UWX1_MOUSE
ENSMUST00000199374	A0A0G2JGM7	A0A0G2JGM7_MOUSE
ENSMUST00000196894	Q9D394	RUFY3_MOUSE
ENSMUST00000210519	Q6Y5D8	RHG10_MOUSE
ENSMUST00000195846	A0A0A6YWV0	A0A0A6YWV0_MOUSE
ENSMUST00000201383	D3Z4U3	D3Z4U3_MOUSE
ENSMUST00000198965	A0A0G2JFT8	A0A0G2JFT8_MOUSE
